gene_name	count	chrom	pos	interpro_id	interpro_descr	db	db_acc	aa_start	aa_stop	num_exons_spanned	gene_id
TRIM63	0	1	26387681	IPR000315	Znf_B-box	smart	SM00336	117	159	1	ENSG00000158022
TRIM63	0	1	26387702	IPR000315	Znf_B-box	pfam	PF00643	120	152	1	ENSG00000158022
DLGAP3	0	1	35331687	IPR005026	GKAP	pfam	PF03359	625	979	6	ENSG00000116544
BMP8A	0	1	39957763	IPR001111	TGF-b_N	pfam	PF00688	34	251	4	ENSG00000183682
MAST2	1	1	46463404	IPR015022	MA_Ser/Thr_Kinase_dom	pfam	PF08926	201	476	8	ENSG00000086015
CYP4Z1	0	1	47533289	IPR001128	Cyt_P450	superfamily	SSF48264	43	503	12	ENSG00000186160
CYP4Z1	0	1	47533301	IPR001128	Cyt_P450	pfam	PF00067	47	497	12	ENSG00000186160
CYB5RL	0	1	54649837	IPR017938	Riboflavin_synthase-like_b-brl	superfamily	SSF63380	65	179	4	ENSG00000215883
CYB5RL	0	1	54649846	IPR008333	OxRdtase_FAD-bd_dom	pfam	PF00970	82	176	3	ENSG00000215883
CYP2J2	0	1	60359332	IPR001128	Cyt_P450	superfamily	SSF48264	44	500	9	ENSG00000134716
CYP2J2	0	1	60359341	IPR001128	Cyt_P450	pfam	PF00067	44	497	9	ENSG00000134716
USP1	0	1	62907229	IPR001394	Peptidase_C19/C67	pfscan	PS50235	81	785	7	ENSG00000162607
SYDE2	0	1	85624925	IPR000198	RhoGAP_dom	pfscan	PS50238	816	1031	5	ENSG00000097096
SYDE2	0	1	85630210	IPR000198	RhoGAP_dom	smart	SM00324	829	1028	4	ENSG00000097096
SYDE2	0	1	85630210	IPR008936	Rho_GTPase_activation_prot	superfamily	SSF48350	815	1028	4	ENSG00000097096
CLCA1	0	1	86934655	IPR004727	CaCC_prot	tigrfam	TIGR00868	1	860	14	ENSG00000016490
GBP3	0	1	89473452	IPR003191	Guanylate-bd_C	superfamily	SSF48340	282	581	6	ENSG00000117226
GBP3	0	1	89473461	IPR003191	Guanylate-bd_C	pfam	PF02841	282	578	6	ENSG00000117226
GBP4	0	1	89651069	IPR003191	Guanylate-bd_C	superfamily	SSF48340	298	597	6	ENSG00000162654
GBP4	0	1	89651078	IPR003191	Guanylate-bd_C	pfam	PF02841	298	594	6	ENSG00000162654
RP11-302M6.4	0	1	90152033	IPR021040	LRR_protein-8_N	pfam	PF12534	1	47	2	ENSG00000271949
SLC35A3	0	1	100459111	IPR021189	UDP/CMP-sugar_transptr	pirsf	PIRSF005799	1	325	7	ENSG00000117620
SLC35A3	0	1	100459228	IPR013657	UAA	pfam	PF08449	40	315	7	ENSG00000117620
SLC35A3	0	1	100464837	IPR007271	Nuc_sug_transpt	pfam	PF04142	70	305	6	ENSG00000117620
SLC35A3	0	1	100464879	IPR004853	Tpt_PEP_trans_dom	pfam	PF03151	84	152	2	ENSG00000117620
SLC35A3	0	1	100464885	IPR004689	UDPgal_transpt	tigrfam	TIGR00803	86	312	6	ENSG00000117620
GSTM1	0	1	110230496	IPR012336	Thioredoxin-like_fold	superfamily	SSF52833	1	81	4	ENSG00000134184
GSTM1	0	1	110230505	IPR004045	Glutathione_S-Trfase_N	pfam	PF02798	4	82	4	ENSG00000134184
GSTM1	0	1	110231748	IPR010987	Glutathione-S-Trfase_C-like	superfamily	SSF47616	86	217	5	ENSG00000134184
GSTM1	0	1	110231900	IPR004046	GST_C	pfam	PF00043	105	189	3	ENSG00000134184
PTGFRN	0	1	117487708	IPR007110	Ig-like_dom	pfscan	PS50835	276	394	2	ENSG00000134247
PTGFRN	0	1	117491828	IPR013106	Ig_V-set	pfam	PF07686	283	376	1	ENSG00000134247
PTGFRN	0	1	117491831	IPR003599	Ig_sub	smart	SM00409	284	390	1	ENSG00000134247
NBPF10	0	1	145325315	IPR010630	NBPF_dom	pfam	PF06758	1266	1332	2	ENSG00000163386
NBPF10	0	1	145355210	IPR010630	NBPF_dom	pfam	PF06758	2807	2873	2	ENSG00000163386
NBPF15	0	1	148593758	IPR010630	NBPF_dom	pfam	PF06758	582	647	2	ENSG00000243452
HIST2H3PS2	0	1	149400135	IPR000164	Histone_H3	smart	SM00428	34	136	1	ENSG00000203818
HIST2H3PS2	0	1	149400135	IPR009072	Histone-fold	superfamily	SSF47113	2	136	1	ENSG00000203818
HIST2H3PS2	0	1	149400147	IPR007125	Histone_core_D	pfam	PF00125	58	132	1	ENSG00000203818
HIST2H3PS2	0	1	149400249	IPR000164	Histone_H3	prints	PR00622	80	98	1	ENSG00000203818
GOLPH3L	0	1	150620878	IPR008628	GPP34	pfam	PF05719	40	259	4	ENSG00000143457
LINGO4	0	1	151774791	IPR003591	Leu-rich_rpt_typical-subtyp	smart	SM00369	107	130	1	ENSG00000213171
FLG	0	1	152280240	IPR003303	Filaggrin	pfam	PF03516	2320	2374	1	ENSG00000143631
FLG	0	1	152284131	IPR003303	Filaggrin	pfam	PF03516	1023	1077	1	ENSG00000143631
FLG	0	1	152284167	IPR003303	Filaggrin	prints	PR00487	1048	1065	1	ENSG00000143631
FLG	0	1	152286078	IPR003303	Filaggrin	pfam	PF03516	374	428	1	ENSG00000143631
THBS3	1	1	155167986	IPR003367	Thrombospondin_3-like_rpt	pfam	PF02412	688	700	2	ENSG00000169231
NES	0	1	156643292	IPR001664	IF	pfam	PF00038	192	312	3	ENSG00000132688
FCRL5	0	1	157514622	IPR003599	Ig_sub	smart	SM00409	108	186	1	ENSG00000143297
CD1A	1	1	158224885	IPR011162	MHC_I/II-like_Ag-recog	superfamily	SSF54452	24	200	2	ENSG00000158477
CD1A	1	1	158224948	IPR001039	MHC_I_a_a1/a2	pfam	PF00129	45	198	2	ENSG00000158477
KCNJ10	0	1	160011186	IPR016449	K_chnl_inward-rec_Kir	pirsf	PIRSF005465	12	379	1	ENSG00000177807
KCNJ10	0	1	160011222	IPR016449	K_chnl_inward-rec_Kir	pfam	PF01007	32	367	1	ENSG00000177807
IGSF8	0	1	160062721	IPR003599	Ig_sub	smart	SM00409	311	435	1	ENSG00000162729
IGSF8	0	1	160062754	IPR007110	Ig-like_dom	pfscan	PS50835	303	424	1	ENSG00000162729
FCGR3B	0	1	161595939	IPR003599	Ig_sub	smart	SM00409	149	227	1	ENSG00000162747
FCGR3B	0	1	161599572	IPR003599	Ig_sub	smart	SM00409	68	141	1	ENSG00000162747
FCGR3B	0	1	161599572	IPR007110	Ig-like_dom	pfscan	PS50835	60	141	1	ENSG00000162747
ADCY10	0	1	167778918	IPR016577	Adenylate_cylcase_typ10	pirsf	PIRSF011131	1	1610	32	ENSG00000143199
ADCY10	0	1	167817726	IPR027417	P-loop_NTPase	superfamily	SSF52540	473	770	7	ENSG00000143199
TNN	0	1	175066819	IPR003961	Fibronectin_type3	pfscan	PS50853	619	706	2	ENSG00000120332
TNN	0	1	175067470	IPR003961	Fibronectin_type3	smart	SM00060	620	697	1	ENSG00000120332
TNN	0	1	175067476	IPR003961	Fibronectin_type3	pfam	PF00041	622	697	1	ENSG00000120332
TNN	0	1	175067482	IPR003961	Fibronectin_type3	superfamily	SSF49265	624	711	2	ENSG00000120332
ASTN1	0	1	176918443	IPR000742	EG-like_dom	smart	SM00181	603	644	2	ENSG00000152092
RASAL2	0	1	178425892	IPR021887	DUF3498	pfam	PF12004	750	1251	6	ENSG00000075391
HMCN1	0	1	186158705	IPR015919	Cadherin-like	superfamily	SSF49313	5535	5631	1	ENSG00000143341
CFHR3	0	1	196759183	IPR000436	Sushi_SCR_CCP	pfscan	PS50923	208	266	2	ENSG00000116785
CFHR3	0	1	196759189	IPR000436	Sushi_SCR_CCP	smart	SM00032	210	264	1	ENSG00000116785
CFHR3	1	1	196762449	IPR000436	Sushi_SCR_CCP	superfamily	SSF57535	267	329	1	ENSG00000116785
CFHR1	0	1	196789029	IPR000436	Sushi_SCR_CCP	superfamily	SSF57535	19	83	2	ENSG00000244414
CFHR4	0	1	196879416	IPR000436	Sushi_SCR_CCP	superfamily	SSF57535	268	338	2	ENSG00000134365
CFHR4	0	1	196879602	IPR000436	Sushi_SCR_CCP	superfamily	SSF57535	330	398	3	ENSG00000134365
CFHR4	0	1	196879608	IPR000436	Sushi_SCR_CCP	pfscan	PS50923	332	393	3	ENSG00000134365
ASPM	1	1	197057494	IPR016024	ARM-type_fold	superfamily	SSF48371	1007	3351	16	ENSG00000066279
ASPM	1	1	197091126	IPR001715	CH-domain	superfamily	SSF47576	760	1263	11	ENSG00000066279
ASPM	1	1	197091418	IPR001715	CH-domain	pfscan	PS50021	1110	1204	3	ENSG00000066279
CACNA1S	0	1	201043720	IPR005821	Ion_trans_dom	pfam	PF00520	467	659	4	ENSG00000081248
LGR6	0	1	202287166	IPR000276	GPCR_Rhodpsn	pfam	PF00001	579	827	1	ENSG00000133067
LGR6	0	1	202287856	IPR000276	GPCR_Rhodpsn	prints	PR00237	809	835	1	ENSG00000133067
CNTN2	0	1	205030998	IPR007110	Ig-like_dom	pfscan	PS50835	327	411	2	ENSG00000184144
CNTN2	0	1	205031010	IPR013098	Ig_I-set	pfam	PF07679	331	412	2	ENSG00000184144
CNTN2	0	1	205031016	IPR003599	Ig_sub	smart	SM00409	333	413	2	ENSG00000184144
CNTN2	0	1	205031034	IPR003598	Ig_sub2	smart	SM00408	339	402	2	ENSG00000184144
TGFB2	0	1	218520044	IPR016319	TGF-beta	pirsf	PIRSF001787	1	442	8	ENSG00000092969
TGFB2	0	1	218609359	IPR003940	TGFb2	prints	PR01425	296	308	1	ENSG00000092969
LEFTY1	1	1	226074445	IPR003942	LRDF	pirsf	PIRSF037402	1	361	4	ENSG00000243709
LEFTY1	1	1	226075203	IPR001111	TGF-b_N	pfam	PF00688	22	211	3	ENSG00000243709
LEFTY1	1	1	226075713	IPR003942	LRDF	prints	PR01427	72	90	2	ENSG00000243709
RP4-559A3.7	1	1	226075711	IPR008927	6-PGluconate_DH_C-like	superfamily	SSF48179	108	199	3	ENSG00000255835
OBSCN	0	1	228447204	IPR007110	Ig-like_dom	pfscan	PS50835	1622	1710	1	ENSG00000154358
OBSCN	0	1	228447237	IPR003599	Ig_sub	smart	SM00409	1633	1712	1	ENSG00000154358
OBSCN	0	1	228447240	IPR013098	Ig_I-set	pfam	PF07679	1634	1700	1	ENSG00000154358
OBSCN	0	1	228447255	IPR003598	Ig_sub2	smart	SM00408	1639	1705	1	ENSG00000154358
OBSCN	0	1	228447261	IPR013151	Immunoglobulin	pfam	PF00047	1641	1700	1	ENSG00000154358
ZP4	0	1	238046139	IPR001507	ZP_dom	pfscan	PS51034	188	466	7	ENSG00000116996
ZP4	0	1	238048073	IPR001507	ZP_dom	smart	SM00241	188	462	6	ENSG00000116996
ZP4	0	1	238048079	IPR001507	ZP_dom	pfam	PF00100	188	460	6	ENSG00000116996
EXO1	0	1	242021892	IPR020045	5-3_exonuclease_C	superfamily	SSF47807	210	355	4	ENSG00000174371
OR2L5	0	1	248185367	IPR000276	GPCR_Rhodpsn	pfam	PF00001	40	289	1	ENSG00000197454
OR2L5	0	1	248185367	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	40	289	1	ENSG00000197454
OR2L5	0	1	248185952	IPR000725	Olfact_rcpt	prints	PR00245	235	244	1	ENSG00000197454
OR2L2	0	1	248201672	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	35	210	1	ENSG00000203663
OR2L2	0	1	248201687	IPR000276	GPCR_Rhodpsn	pfam	PF00001	40	289	1	ENSG00000203663
OR2L2	0	1	248201687	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	40	289	1	ENSG00000203663
OR2T12	0	1	248458737	IPR000276	GPCR_Rhodpsn	prints	PR00237	24	48	1	ENSG00000177201
OR2T10	0	1	248756200	IPR000276	GPCR_Rhodpsn	pfam	PF00001	42	290	1	ENSG00000184022
OR2T10	0	1	248756200	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	41	290	1	ENSG00000184022
OR2T10	0	1	248756920	IPR000276	GPCR_Rhodpsn	prints	PR00237	26	50	1	ENSG00000184022
OR2T11	0	1	248789569	IPR000276	GPCR_Rhodpsn	pfam	PF00001	39	287	1	ENSG00000183130
OR2T11	0	1	248789569	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	38	287	1	ENSG00000183130
OR2T11	0	1	248790061	IPR000276	GPCR_Rhodpsn	prints	PR00237	101	123	1	ENSG00000183130
OR2T35	0	1	248801690	IPR000276	GPCR_Rhodpsn	pfam	PF00001	43	290	1	ENSG00000177151
OR2T35	0	1	248801690	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	42	290	1	ENSG00000177151
OR2T35	0	1	248801750	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	36	270	1	ENSG00000177151
OR2T27	0	1	248813292	IPR000276	GPCR_Rhodpsn	prints	PR00237	272	298	1	ENSG00000187701
OR2T27	0	1	248813316	IPR000276	GPCR_Rhodpsn	pfam	PF00001	42	290	1	ENSG00000187701
OR2T27	0	1	248813316	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	41	290	1	ENSG00000187701
C2orf43	1	2	20886732	IPR019363	DUF2305	pfam	PF10230	44	303	6	ENSG00000118961
LTBP1	0	2	33540336	IPR000742	EG-like_dom	pfscan	PS50026	1244	1281	2	ENSG00000049323
LTBP1	0	2	33540336	IPR001881	EGF-like_Ca-bd_dom	smart	SM00179	1244	1285	2	ENSG00000049323
LTBP1	0	2	33567913	IPR000742	EG-like_dom	smart	SM00181	1247	1285	1	ENSG00000049323
SPTBN1	0	2	54753556	IPR016343	Spectrin_bsu	pirsf	PIRSF002297	1	2364	35	ENSG00000115306
SPTBN1	0	2	54753604	IPR001715	CH-domain	superfamily	SSF47576	17	280	7	ENSG00000115306
SPTBN1	0	2	54826240	IPR001715	CH-domain	pfscan	PS50021	54	158	2	ENSG00000115306
SPTBN1	0	2	54826246	IPR001715	CH-domain	pfam	PF00307	56	158	2	ENSG00000115306
ADD2	1	2	70910825	IPR001303	Aldolase_II/adducin_N	superfamily	SSF53639	128	341	6	ENSG00000075340
ADD2	1	2	70910897	IPR001303	Aldolase_II/adducin_N	pfam	PF00596	136	317	6	ENSG00000075340
RETSAT	0	2	85573135	IPR006076	FAD-dep_OxRdtase	pfam	PF01266	69	360	5	ENSG00000042445
RETSAT	0	2	85578032	IPR002937	Amino_oxidase	pfam	PF01593	78	156	2	ENSG00000042445
RETSAT	0	2	85578834	IPR003953	FAD_bind_dom	pfam	PF00890	69	108	1	ENSG00000042445
RETSAT	0	2	85578834	IPR023753	Pyr_nucl-diS_OxRdtase_FAD/NAD	pfam	PF07992	69	108	1	ENSG00000042445
RETSAT	0	2	85578855	IPR002938	mOase_FAD-bd	pfam	PF01494	68	101	1	ENSG00000042445
IGKV1-6	0	2	89265781	IPR007110	Ig-like_dom	pfscan	PS50835	18	117	2	ENSG00000239855
CNNM4	0	2	97464811	IPR018490	cNMP-bd-like	superfamily	SSF51206	567	722	4	ENSG00000158158
ANKRD36	2	2	97779564	IPR020683	Ankyrin_rpt-contain_dom	superfamily	SSF48403	30	251	6	ENSG00000135976
ANKRD36	1	2	97779567	IPR002110	Ankyrin_rpt	smart	SM00248	31	60	1	ENSG00000135976
ANKRD36	2	2	97779582	IPR020683	Ankyrin_rpt-contain_dom	pfscan	PS50297	36	228	5	ENSG00000135976
ANKRD36	1	2	97783892	IPR002110	Ankyrin_rpt	pfscan	PS50088	97	129	2	ENSG00000135976
ACTR1B	1	2	98273324	IPR004000	Actin-related	smart	SM00268	9	376	11	ENSG00000115073
ACTR1B	1	2	98277106	IPR004000	Actin-related	prints	PR00190	30	39	2	ENSG00000115073
POU3F3	0	2	105471969	IPR016362	Transcription_factor_POU	pirsf	PIRSF002629	1	500	1	ENSG00000198914
GPR45	0	2	105858442	IPR019430	7TM_GPCR_serpentine_rcpt_Srx	pfam	PF10328	43	162	1	ENSG00000135973
GPR45	0	2	105858451	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	46	338	1	ENSG00000135973
GPR45	0	2	105858466	IPR000276	GPCR_Rhodpsn	pfam	PF00001	51	324	1	ENSG00000135973
GPR45	0	2	105858466	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	51	324	1	ENSG00000135973
GPR45	0	2	105858655	IPR000276	GPCR_Rhodpsn	prints	PR00237	114	136	1	ENSG00000135973
RGPD3	0	2	107029547	IPR000237	GRIP	pfscan	PS50913	1703	1753	1	ENSG00000153165
PSD4	1	2	113949991	IPR000904	Sec7_dom	smart	SM00222	555	738	6	ENSG00000125637
PSD4	1	2	113950018	IPR000904	Sec7_dom	pfscan	PS50190	564	736	6	ENSG00000125637
PSD4	1	2	113950078	IPR000904	Sec7_dom	pfam	PF01369	584	737	6	ENSG00000125637
PSD4	1	2	113950090	IPR000904	Sec7_dom	superfamily	SSF48425	588	743	7	ENSG00000125637
FOXD4L1	0	2	114257146	IPR001766	TF_fork_head	smart	SM00339	105	195	1	ENSG00000184492
FOXD4L1	0	2	114257152	IPR001766	TF_fork_head	pfam	PF00250	107	202	1	ENSG00000184492
FOXD4L1	0	2	114257284	IPR001766	TF_fork_head	prints	PR00053	151	168	1	ENSG00000184492
CLASP1	0	2	122098512	IPR016024	ARM-type_fold	superfamily	SSF48371	441	1514	27	ENSG00000074054
POTEJ	0	2	131414329	IPR004000	Actin-related	pfam	PF00022	666	1038	1	ENSG00000222038
POTEJ	0	2	131414335	IPR004000	Actin-related	smart	SM00268	668	1038	1	ENSG00000222038
POTEJ	0	2	131414503	IPR004000	Actin-related	prints	PR00190	724	746	1	ENSG00000222038
NEB	0	2	152362058	IPR000900	Nebulin_repeat	smart	SM00227	7862	7892	2	ENSG00000183091
NEB	0	2	152362067	IPR000900	Nebulin_repeat	pfam	PF00880	7868	7889	2	ENSG00000183091
NEB	0	2	152461350	IPR000900	Nebulin_repeat	pfscan	PS51216	4227	4261	2	ENSG00000183091
NEB	0	2	152461359	IPR000900	Nebulin_repeat	smart	SM00227	4228	4258	2	ENSG00000183091
GRB14	0	2	165383551	IPR000159	Ras-assoc	smart	SM00314	106	192	3	ENSG00000115290
GRB14	0	2	165383557	IPR000159	Ras-assoc	pfam	PF00788	107	190	3	ENSG00000115290
SCN7A	0	2	167262654	IPR005821	Ion_trans_dom	pfam	PF00520	1285	1495	2	ENSG00000136546
FASTKD1	0	2	170386365	IPR013584	RAP	smart	SM00952	779	838	2	ENSG00000138399
FASTKD1	0	2	170386368	IPR013584	RAP	pfam	PF08373	781	837	2	ENSG00000138399
MYO3B	0	2	171225850	IPR027417	P-loop_NTPase	superfamily	SSF52540	312	1110	20	ENSG00000071909
MYO3B	0	2	171238563	IPR001609	Myosin_head_motor_dom	smart	SM00242	337	1059	18	ENSG00000071909
MYO3B	0	2	171238590	IPR001609	Myosin_head_motor_dom	pfam	PF00063	346	1046	18	ENSG00000071909
TTN	0	2	179393375	IPR012337	RNaseH-like_dom	superfamily	SSF53098	429	35701	353	ENSG00000155657
TTN	0	2	179395685	IPR022682	Calpain_domain_III	superfamily	SSF49758	9603	35219	259	ENSG00000155657
TTN	0	2	179407001	IPR003961	Fibronectin_type3	pfscan	PS50853	32400	32494	1	ENSG00000155657
TTN	0	2	179407034	IPR003961	Fibronectin_type3	smart	SM00060	32400	32483	1	ENSG00000155657
TTN	0	2	179407040	IPR003961	Fibronectin_type3	superfamily	SSF49265	32383	32481	2	ENSG00000155657
TTN	0	2	179474830	IPR003961	Fibronectin_type3	pfscan	PS50853	17048	17141	1	ENSG00000155657
TTN	0	2	179474851	IPR003961	Fibronectin_type3	superfamily	SSF49265	17031	17134	2	ENSG00000155657
TTN	0	2	179474860	IPR003961	Fibronectin_type3	pfam	PF00041	17052	17131	1	ENSG00000155657
TTN	0	2	179474863	IPR003961	Fibronectin_type3	smart	SM00060	17048	17130	1	ENSG00000155657
TTN	0	2	179542865	IPR004168	PPAK_motif	pfam	PF02818	11300	11327	2	ENSG00000155657
TTN	0	2	179544679	IPR027417	P-loop_NTPase	superfamily	SSF52540	377	11174	134	ENSG00000155657
TTN	0	2	179547464	IPR016024	ARM-type_fold	superfamily	SSF48371	343	11018	129	ENSG00000155657
TTN	0	2	179577813	IPR003599	Ig_sub	smart	SM00409	8932	9016	1	ENSG00000155657
TTN	0	2	179577816	IPR013098	Ig_I-set	pfam	PF07679	8926	9015	1	ENSG00000155657
TTN	0	2	179577819	IPR007110	Ig-like_dom	pfscan	PS50835	8926	9014	1	ENSG00000155657
TTN	0	2	179577846	IPR003598	Ig_sub2	smart	SM00408	8938	9005	1	ENSG00000155657
TTN	0	2	179577861	IPR003596	Ig_V-set_subgr	smart	SM00406	8942	9000	1	ENSG00000155657
TTN	0	2	179577864	IPR013151	Immunoglobulin	pfam	PF00047	8940	8999	1	ENSG00000155657
TTN	0	2	179665123	IPR003599	Ig_sub	smart	SM00409	110	194	1	ENSG00000155657
TTN	0	2	179665126	IPR013098	Ig_I-set	pfam	PF07679	104	193	1	ENSG00000155657
TTN	0	2	179665129	IPR007110	Ig-like_dom	pfscan	PS50835	104	192	1	ENSG00000155657
TTN	0	2	179665156	IPR003598	Ig_sub2	smart	SM00408	116	183	1	ENSG00000155657
NEUROD1	0	2	182542520	IPR016637	TF_bHLH_NeuroD	pirsf	PIRSF015618	1	356	1	ENSG00000162992
DNAJC10	0	2	183582814	IPR021170	DnaJ_homolog_subfam-C	pirsf	PIRSF037293	1	793	22	ENSG00000077232
DNAJC10	0	2	183605080	IPR012336	Thioredoxin-like_fold	superfamily	SSF52833	348	463	4	ENSG00000077232
OSGEPL1	0	2	190617450	IPR000905	Gcp-like_dom	pfam	PF00814	60	365	6	ENSG00000128694
OSGEPL1	0	2	190617577	IPR017861	KAE1/YgjD	tigrfam	TIGR00329	40	364	5	ENSG00000128694
AOX1	0	2	201450832	IPR016208	Ald_Oxase/xanthine_DH	pirsf	PIRSF000127	1	1338	35	ENSG00000138356
AOX1	0	2	201450844	IPR014313	Aldehyde_oxidase	tigrfam	TIGR02969	5	1338	35	ENSG00000138356
AOX1	0	2	201488692	IPR008274	AldOxase/xan_DH_Mopterin-bd	superfamily	SSF56003	704	1338	17	ENSG00000138356
AOX1	0	2	201492082	IPR008274	AldOxase/xan_DH_Mopterin-bd	pfam	PF02738	711	1245	14	ENSG00000138356
CDK15	0	2	202672358	IPR011009	Kinase-like_dom	superfamily	SSF56112	89	418	12	ENSG00000138395
CDK15	0	2	202672614	IPR000719	Prot_kinase_dom	pfscan	PS50011	103	387	10	ENSG00000138395
CDK15	0	2	202672614	IPR002290	Ser/Thr_dual-sp_kinase_dom	smart	SM00220	103	387	10	ENSG00000138395
CDK15	0	2	202672614	IPR020635	Tyr_kinase_cat_dom	smart	SM00219	103	387	10	ENSG00000138395
CDK15	0	2	202672620	IPR000719	Prot_kinase_dom	pfam	PF00069	105	387	10	ENSG00000138395
CDK15	0	2	202672626	IPR001245	Ser-Thr/Tyr_kinase_cat_dom	pfam	PF07714	107	305	7	ENSG00000138395
DYTN	0	2	207564522	IPR015154	EF-hand_dom_typ2	pfam	PF09069	124	216	4	ENSG00000232125
ZNF142	1	2	219513518	IPR007087	Znf_C2H2	pfscan	PS50157	343	371	1	ENSG00000115568
TM4SF20	0	2	228228461	IPR008661	L6_membrane	pfam	PF05805	2	223	4	ENSG00000168955
DNER	0	2	230341947	IPR000742	EG-like_dom	pfscan	PS50026	349	390	2	ENSG00000187957
DNER	0	2	230341947	IPR001881	EGF-like_Ca-bd_dom	smart	SM00179	349	390	2	ENSG00000187957
COL6A3	1	2	238303294	IPR002035	VWF_A	smart	SM00327	37	215	1	ENSG00000163359
COL6A3	1	2	238303300	IPR002035	VWF_A	pfscan	PS50234	39	213	1	ENSG00000163359
COL6A3	1	2	238303309	IPR002035	VWF_A	pfam	PF00092	39	210	1	ENSG00000163359
AQP12A	0	2	241631331	IPR016697	Aquaporin_11/12	pirsf	PIRSF017529	1	266	4	ENSG00000184945
AQP12A	0	2	241631436	IPR023271	Aquaporin-like	superfamily	SSF81338	36	258	4	ENSG00000184945
AQP12A	0	2	241631557	IPR000425	MIP	pfam	PF00230	64	238	3	ENSG00000184945
AQP12A	0	2	241631659	IPR000425	MIP	prints	PR00783	98	117	1	ENSG00000184945
AGXT	1	2	241808292	IPR015424	PyrdxlP-dep_Trfase	superfamily	SSF53383	4	391	11	ENSG00000172482
AGXT	1	2	241808358	IPR000192	Aminotrans_V/Cys_dSase	pfam	PF00266	26	376	11	ENSG00000172482
DLEC1	0	3	38138136	IPR008962	PapD-like	superfamily	SSF49354	750	831	3	ENSG00000008226
XYLB	1	3	38388387	IPR018484	Carb_kinase_FGGY_N	pfam	PF00370	10	287	11	ENSG00000093217
SCN10A	1	3	38798267	IPR005821	Ion_trans_dom	pfam	PF00520	156	396	7	ENSG00000185313
CX3CR1	1	3	39307122	IPR000276	GPCR_Rhodpsn	pfam	PF00001	80	325	1	ENSG00000168329
CX3CR1	1	3	39307122	IPR017452	GPCR_Rhodpsn_7TM	pfscan	PS50262	80	325	1	ENSG00000168329
CX3CR1	1	3	39307242	IPR019424	7TM_GPCR_olfarory/Srsx	pfam	PF10320	75	285	1	ENSG00000168329
CX3CR1	1	3	39307302	IPR001277	Chemokine_CXCR4	prints	PR00645	248	265	1	ENSG00000168329
SLC6A20	0	3	45800500	IPR000175	Na/ntran_symport	pfscan	PS50267	4	583	11	ENSG00000163817
