gene_name	count	chrom	pos	interpro_id	interpro_descr	db	db_acc	aa_start	aa_stop	num_exons_spanned	gene_id
MASP2	0	1	11102942	IPR000859	CUB_dom	pfam	PF00431	184	293	2	ENSG00000009724
NPPA	0	1	11907296	IPR002407	Natriuretic_peptide_atrial	prints	PR00711	92	108	1	ENSG00000175206
NPPB	0	1	11918476	IPR002408	Natriuretic_peptide_brain	prints	PR00712	43	61	2	ENSG00000120937
MFN2	0	1	12052647	IPR027417	P-loop_NTPase	superfamily	SSF52540	71	576	13	ENSG00000116688
TNFRSF1B	0	1	12262039	IPR020411	TNFR_1B	prints	PR01919	306	324	1	ENSG00000028137
AADACL3	1	1	12779651	IPR013094	AB_hydrolase_3	pfam	PF07859	58	183	3	ENSG00000188984
HNRNPCL1	0	1	12907267	IPR017347	hnRNP_C_Raly	pirsf	PIRSF037992	1	292	1	ENSG00000179172
PDPN	0	1	13910529	IPR008783	Podoplanin	pfam	PF05808	77	238	6	ENSG00000162493
PRDM2	0	1	14042101	IPR009170	RIZ_retinblastoma-bd_prot	pirsf	PIRSF002395	1	1718	8	ENSG00000116731
CELA2B	0	1	15802960	IPR009003	Trypsin-like_Pept_dom	superfamily	SSF50494	17	269	7	ENSG00000215704
CELA2B	0	1	15802993	IPR001254	Peptidase_S1	smart	SM00020	28	262	6	ENSG00000215704
CELA2B	0	1	15802996	IPR001254	Peptidase_S1	pfscan	PS50240	29	267	7	ENSG00000215704
CELA2B	0	1	15802999	IPR001254	Peptidase_S1	pfam	PF00089	30	262	6	ENSG00000215704
CLCNKA	0	1	16349190	IPR014743	Cl-channel_core	superfamily	SSF81340	26	535	14	ENSG00000186510
CLCNKA	0	1	16358221	IPR000644	CBS_dom	pfam	PF00571	547	603	2	ENSG00000186510
CLCNKA	0	1	16358242	IPR000644	CBS_dom	smart	SM00116	554	604	2	ENSG00000186510
EPHA2	0	1	16451713	IPR016257	Tyr_kinase_ephrin_rcpt	pirsf	PIRSF000666	1	976	17	ENSG00000142627
EPHA2	0	1	16461058	IPR003961	Fibronectin_type3	superfamily	SSF49265	437	529	4	ENSG00000142627
EPHA2	0	1	16461535	IPR003961	Fibronectin_type3	pfscan	PS50853	435	526	3	ENSG00000142627
EPHA2	0	1	16461556	IPR003961	Fibronectin_type3	pfam	PF00041	438	519	3	ENSG00000142627
EPHA2	0	1	16461565	IPR015373	Interferon_alpha/beta_rcpt_bsu	pfam	PF09294	438	516	3	ENSG00000142627
EPHA2	0	1	16461565	IPR003961	Fibronectin_type3	smart	SM00060	436	516	3	ENSG00000142627
CROCC	0	1	17294866	IPR009053	Prefoldin	superfamily	SSF46579	1677	1799	3	ENSG00000058453
MFAP2	0	1	17301514	IPR008673	MAGP	pfam	PF05507	1	151	8	ENSG00000117122
ATP13A2	0	1	17313000	IPR006544	ATPase_P-typ_Cation_typ_V	tigrfam	TIGR01657	35	1121	27	ENSG00000159363
UBR4	0	1	19445386	IPR016024	ARM-type_fold	superfamily	SSF48371	1270	3507	44	ENSG00000127481
UBR4	0	1	19482019	IPR017986	WD40_repeat_dom	superfamily	SSF50978	1899	2072	4	ENSG00000127481
AKR7A3	0	1	19609228	IPR023210	NADP_OxRdtase_dom	superfamily	SSF51430	8	331	7	ENSG00000162482
AKR7A3	0	1	19609264	IPR023210	NADP_OxRdtase_dom	pfam	PF00248	13	319	7	ENSG00000162482
TMCO4	0	1	20009878	IPR007941	DUF726	pfam	PF05277	185	520	9	ENSG00000162542
TMCO4	0	1	20009929	IPR010297	DUF900_hydrolase	pfam	PF05990	349	503	5	ENSG00000162542
PLA2G2D	0	1	20440610	IPR016090	PLipase_A2_dom	superfamily	SSF48619	21	145	3	ENSG00000117215
PLA2G2D	0	1	20440628	IPR016090	PLipase_A2_dom	smart	SM00085	21	139	3	ENSG00000117215
PLA2G2D	0	1	20440655	IPR016090	PLipase_A2_dom	pfam	PF00068	22	130	3	ENSG00000117215
KIF17	0	1	21030962	IPR027417	P-loop_NTPase	superfamily	SSF52540	5	367	5	ENSG00000117245
KIF17	0	1	21031034	IPR001752	Kinesin_motor_dom	smart	SM00129	3	343	5	ENSG00000117245
KIF17	0	1	21031058	IPR001752	Kinesin_motor_dom	pfam	PF00225	11	335	5	ENSG00000117245
KIF17	0	1	21031268	IPR001752	Kinesin_motor_dom	pfscan	PS50067	2	265	5	ENSG00000117245
ECE1	0	1	21546454	IPR018497	Peptidase_M13_C	pfam	PF01431	566	769	5	ENSG00000117298
NBPF3	0	1	21805865	IPR010630	NBPF_dom	pfam	PF06758	394	460	2	ENSG00000142794
HSPG2	1	1	22206861	IPR000034	Laminin_B_type_IV	pfscan	PS51115	545	730	4	ENSG00000142798
HSPG2	1	1	22206864	IPR000034	Laminin_B_type_IV	pfam	PF00052	595	729	3	ENSG00000142798
HSPG2	1	1	22206900	IPR018031	Laminin_B_subgr	smart	SM00281	590	717	3	ENSG00000142798
CELA3B	0	1	22304864	IPR009003	Trypsin-like_Pept_dom	superfamily	SSF50494	16	268	7	ENSG00000219073
CELA3B	0	1	22304900	IPR001254	Peptidase_S1	smart	SM00020	28	263	6	ENSG00000219073
CELA3B	0	1	22304903	IPR001254	Peptidase_S1	pfscan	PS50240	29	268	7	ENSG00000219073
CELA3A	1	1	22329498	IPR009003	Trypsin-like_Pept_dom	superfamily	SSF50494	16	268	7	ENSG00000142789
CELA3A	1	1	22329534	IPR001254	Peptidase_S1	smart	SM00020	28	263	6	ENSG00000142789
CELA3A	1	1	22329537	IPR001254	Peptidase_S1	pfscan	PS50240	29	268	7	ENSG00000142789
CELA3A	1	1	22329540	IPR001254	Peptidase_S1	pfam	PF00089	30	263	6	ENSG00000142789
EPHA8	1	1	22890129	IPR016257	Tyr_kinase_ephrin_rcpt	pirsf	PIRSF000666	1	1003	17	ENSG00000070886
EPHA8	1	1	22923858	IPR011009	Kinase-like_dom	superfamily	SSF56112	607	915	7	ENSG00000070886
EPHA8	1	1	22923942	IPR001245	Ser-Thr/Tyr_kinase_cat_dom	pfam	PF07714	635	892	6	ENSG00000070886
EPHA8	1	1	22923942	IPR020635	Tyr_kinase_cat_dom	smart	SM00219	635	892	6	ENSG00000070886
EPHA8	1	1	22923942	IPR000719	Prot_kinase_dom	pfscan	PS50011	635	896	6	ENSG00000070886
EPHA8	1	1	22923942	IPR002290	Ser/Thr_dual-sp_kinase_dom	smart	SM00220	635	896	6	ENSG00000070886
EPHA8	1	1	22923945	IPR000719	Prot_kinase_dom	pfam	PF00069	636	889	6	ENSG00000070886
EPHA8	1	1	22927220	IPR001245	Ser-Thr/Tyr_kinase_cat_dom	prints	PR00109	819	841	1	ENSG00000070886
C1QB	0	1	22987460	IPR001073	C1q	smart	SM00110	115	250	1	ENSG00000173369
C1QB	0	1	22987466	IPR001073	C1q	pfscan	PS50871	117	253	1	ENSG00000173369
C1QB	0	1	22987472	IPR008983	Tumour_necrosis_fac-like_dom	superfamily	SSF49842	119	250	1	ENSG00000173369
C1QB	0	1	22987484	IPR001073	C1q	pfam	PF00386	123	247	1	ENSG00000173369
LACTBL1	0	1	23279947	IPR012338	Beta-lactam/transpept-like	superfamily	SSF56601	43	410	5	ENSG00000215906
LACTBL1	0	1	23279974	IPR001466	Beta-lactam-related	pfam	PF00144	54	401	4	ENSG00000215906
MYOM3	0	1	24390563	IPR003599	Ig_sub	smart	SM00409	1125	1207	3	ENSG00000142661
MYOM3	0	1	24390569	IPR007110	Ig-like_dom	pfscan	PS50835	1120	1205	3	ENSG00000142661
MYOM3	0	1	24390596	IPR003598	Ig_sub2	smart	SM00408	1131	1196	3	ENSG00000142661
MYOM3	0	1	24409090	IPR003961	Fibronectin_type3	superfamily	SSF49265	603	695	2	ENSG00000142661
MYOM3	0	1	24409102	IPR003961	Fibronectin_type3	pfscan	PS50853	603	691	2	ENSG00000142661
MYOM3	0	1	24409120	IPR003961	Fibronectin_type3	pfam	PF00041	603	685	2	ENSG00000142661
MYOM3	0	1	24409129	IPR003961	Fibronectin_type3	smart	SM00060	602	682	2	ENSG00000142661
NIPAL3	1	1	24746128	IPR008521	Mg_trans_NIPA	pfam	PF05653	31	326	10	ENSG00000001461
RHD	4	1	25599096	IPR024041	NH4_transpt_AmtB-like_dom	pfam	PF00909	20	392	9	ENSG00000187010
RHD	4	1	25599147	IPR024041	NH4_transpt_AmtB-like_dom	superfamily	SSF111352	37	392	9	ENSG00000187010
RHD	0	1	25599180	IPR002229	RhesusRHD	prints	PR00342	48	65	2	ENSG00000187010
RHD	0	1	25617139	IPR002229	RhesusRHD	prints	PR00342	115	131	1	ENSG00000187010
RHD	4	1	25627569	IPR002229	RhesusRHD	prints	PR00342	207	225	2	ENSG00000187010
RHD	0	1	25633144	IPR002229	RhesusRHD	prints	PR00342	333	349	1	ENSG00000187010
TMEM50A	0	1	25666978	IPR007919	UPF0220	pfam	PF05255	1	157	6	ENSG00000183726
RHCE	0	1	25697009	IPR024041	NH4_transpt_AmtB-like_dom	pfam	PF00909	20	392	9	ENSG00000188672
TRIM63	0	1	26387681	IPR000315	Znf_B-box	smart	SM00336	117	159	1	ENSG00000158022
TRIM63	0	1	26387702	IPR000315	Znf_B-box	pfam	PF00643	120	152	1	ENSG00000158022
CATSPER4	1	1	26520302	IPR005821	Ion_trans_dom	pfam	PF00520	128	305	5	ENSG00000188782
CATSPER4	1	1	26524267	IPR013122	PKD1_2_channel	pfam	PF08016	184	311	4	ENSG00000188782
TMEM222	0	1	27648869	IPR008496	DUF778	pfam	PF05608	61	178	5	ENSG00000186501
SYTL1	0	1	27671916	IPR010911	Znf_FYVE-typ	pfscan	PS50916	31	87	2	ENSG00000142765
SYTL1	0	1	27671928	IPR011011	Znf_FYVE_PHD	superfamily	SSF57903	35	75	2	ENSG00000142765
RPA2	0	1	28218680	IPR014646	RPA32	pirsf	PIRSF036949	1	269	9	ENSG00000117748
RPA2	0	1	28223528	IPR012340	NA-bd_OB-fold	superfamily	SSF50249	45	171	4	ENSG00000117748
RPA2	0	1	28223597	IPR004365	NA-bd_OB_tRNA	pfam	PF01336	74	148	3	ENSG00000117748
SMPDL3B	0	1	28261695	IPR017064	ASM-like_Pdiesterase_prd	pirsf	PIRSF036767	1	438	8	ENSG00000130768
SMPDL3B	0	1	28271745	IPR004843	PEstase_dom	pfam	PF00149	22	280	5	ENSG00000130768
PTAFR	0	1	28477410	IPR000276	GPCR_Rhodpsn	prints	PR00237	17	41	1	ENSG00000169403
PTPRU	1	1	29642643	IPR000242	Tyr_Pase_rcpt/non-rcpt	smart	SM00194	1175	1441	7	ENSG00000060656
PTPRU	1	1	29642646	IPR000242	Tyr_Pase_rcpt/non-rcpt	pfscan	PS50055	1176	1439	7	ENSG00000060656
PTPRU	1	1	29644323	IPR000242	Tyr_Pase_rcpt/non-rcpt	pfam	PF00102	1203	1438	6	ENSG00000060656
LAPTM5	1	1	31206678	IPR018396	LAPTM_4A/5	tigrfam	TIGR00799	4	262	8	ENSG00000162511
SDC3	1	1	31346067	IPR027789	Syndecan/Neurexin_dom	pfam	PF01034	29	440	5	ENSG00000162512
SERINC2	0	1	31896543	IPR005016	TMS_TDE	pfam	PF03348	24	463	9	ENSG00000168528
ZSCAN20	1	1	33960156	IPR015880	Znf_C2H2-like	smart	SM00355	738	760	1	ENSG00000121903
ZSCAN20	1	1	33960156	IPR007087	Znf_C2H2	pfscan	PS50157	738	765	1	ENSG00000121903
CSMD2	0	1	34008495	IPR000436	Sushi_SCR_CCP	pfscan	PS50923	2833	2890	2	ENSG00000121904
CSMD2	0	1	34011641	IPR000436	Sushi_SCR_CCP	superfamily	SSF57535	2831	2888	1	ENSG00000121904
CSMD2	0	1	34189894	IPR000436	Sushi_SCR_CCP	superfamily	SSF57535	863	928	2	ENSG00000121904
CSMD2	0	1	34189912	IPR000436	Sushi_SCR_CCP	pfscan	PS50923	865	922	2	ENSG00000121904
CSMD2	0	1	34190121	IPR000436	Sushi_SCR_CCP	smart	SM00032	867	920	1	ENSG00000121904
GJB4	1	1	35226859	IPR013092	Connexin_N	pfam	PF00029	2	106	1	ENSG00000189433
GJB4	1	1	35226913	IPR000500	Connexin	prints	PR00206	20	44	1	ENSG00000189433
DLGAP3	1	1	35331687	IPR005026	GKAP	pfam	PF03359	625	979	6	ENSG00000116544
TEKT2	0	1	36550571	IPR000435	Tektin	pfam	PF03148	17	398	9	ENSG00000092850
SH3D21	0	1	36773534	IPR001452	SH3_domain	superfamily	SSF50044	170	264	5	ENSG00000214193
NDUFS5	1	1	39494397	IPR019342	NADH_UbQ_OxRdtase_FeS-su5	pfam	PF10200	1	96	2	ENSG00000168653
MACF1	1	1	39851313	IPR018159	Spectrin/alpha-actinin	smart	SM00150	2624	2727	2	ENSG00000127603
MACF1	0	1	39854205	IPR018159	Spectrin/alpha-actinin	smart	SM00150	3169	3273	3	ENSG00000127603
MACF1	0	1	39854205	IPR002017	Spectrin_repeat	pfam	PF00435	3169	3274	3	ENSG00000127603
MACF1	0	1	39893158	IPR002017	Spectrin_repeat	pfam	PF00435	3388	3490	2	ENSG00000127603
MACF1	0	1	39893161	IPR018159	Spectrin/alpha-actinin	smart	SM00150	3389	3491	2	ENSG00000127603
BMP8A	0	1	39957763	IPR001111	TGF-b_N	pfam	PF00688	34	251	4	ENSG00000183682
BMP8B	0	1	40230410	IPR001111	TGF-b_N	pfam	PF00688	34	251	4	ENSG00000116985
OXCT2	0	1	40235380	IPR014388	3-oxoacid_CoA-transferase	pirsf	PIRSF000858	29	516	1	ENSG00000198754
OXCT2	0	1	40236112	IPR004165	CoA_trans_fam_I	smart	SM00882	43	272	1	ENSG00000198754
OXCT2	0	1	40236115	IPR004165	CoA_trans_fam_I	pfam	PF01144	46	271	1	ENSG00000198754
ZFP69B	0	1	40928995	IPR015880	Znf_C2H2-like	smart	SM00355	447	469	1	ENSG00000187801
ZFP69B	0	1	40928995	IPR007087	Znf_C2H2	pfscan	PS50157	447	474	1	ENSG00000187801
CITED4	0	1	41327248	IPR007576	CITED	pfam	PF04487	1	184	1	ENSG00000179862
EBNA1BP2	2	1	43630141	IPR008610	Ebp2	pfam	PF05890	74	353	9	ENSG00000117395
PTPRF	0	1	44079366	IPR000242	Tyr_Pase_rcpt/non-rcpt	smart	SM00194	1351	1609	6	ENSG00000142949
PTPRF	0	1	44079369	IPR000242	Tyr_Pase_rcpt/non-rcpt	pfscan	PS50055	1352	1607	6	ENSG00000142949
PTPRF	0	1	44083167	IPR000242	Tyr_Pase_rcpt/non-rcpt	pfam	PF00102	1375	1606	5	ENSG00000142949
TCTEX1D4	1	1	45271684	IPR005334	Tctex	pfam	PF03645	123	219	1	ENSG00000188396
EIF2B3	0	1	45407251	IPR005835	NTP_transferase	pfam	PF00483	5	127	3	ENSG00000070785
HECTD3	0	1	45469179	IPR000569	HECT	pfscan	PS50237	512	857	11	ENSG00000126107
HECTD3	0	1	45469203	IPR000569	HECT	superfamily	SSF56204	523	849	10	ENSG00000126107
MAST2	0	1	46463404	IPR015022	MA_Ser/Thr_Kinase_dom	pfam	PF08926	201	476	8	ENSG00000086015
RAD54L	0	1	46738154	IPR027417	P-loop_NTPase	superfamily	SSF52540	396	741	8	ENSG00000085999
RAD54L	0	1	46738447	IPR021006	HDA_complex_subunit-2/3	pfam	PF11496	450	642	6	ENSG00000085999
RAD54L	0	1	46739307	IPR001650	Helicase_C	pfscan	PS51194	500	653	4	ENSG00000085999
RAD54L	0	1	46739388	IPR001650	Helicase_C	smart	SM00490	527	611	3	ENSG00000085999
RAD54L	0	1	46739403	IPR001650	Helicase_C	pfam	PF00271	532	611	3	ENSG00000085999
EFCAB14	1	1	47144214	IPR002048	EF_hand_dom	pfscan	PS50222	434	469	2	ENSG00000159658
CYP4A11	0	1	47395823	IPR001128	Cyt_P450	superfamily	SSF48264	48	508	12	ENSG00000187048
CYP4A11	0	1	47395844	IPR001128	Cyt_P450	pfam	PF00067	52	501	12	ENSG00000187048
CYP4Z1	1	1	47533289	IPR001128	Cyt_P450	superfamily	SSF48264	43	503	12	ENSG00000186160
CYP4Z1	1	1	47533301	IPR001128	Cyt_P450	pfam	PF00067	47	497	12	ENSG00000186160
CYP4A22	0	1	47603299	IPR001128	Cyt_P450	superfamily	SSF48264	48	508	12	ENSG00000162365
CYP4A22	0	1	47603311	IPR001128	Cyt_P450	pfam	PF00067	52	502	12	ENSG00000162365
CYP4A22	0	1	47607803	IPR002402	Cyt_P450_E_grp-II	prints	PR00464	136	156	1	ENSG00000162365
SLC5A9	0	1	48688508	IPR001734	Na/solute_symporter	pfscan	PS50283	34	535	13	ENSG00000117834
SLC5A9	0	1	48694844	IPR019900	Na/solute_symporter_subgr	tigrfam	TIGR00813	137	521	10	ENSG00000117834
SLC5A9	0	1	48694967	IPR001734	Na/solute_symporter	pfam	PF00474	139	521	9	ENSG00000117834
CDKN2C	0	1	51436053	IPR020683	Ankyrin_rpt-contain_dom	superfamily	SSF48403	5	160	2	ENSG00000123080
CDKN2C	0	1	51436065	IPR020683	Ankyrin_rpt-contain_dom	pfscan	PS50297	9	161	2	ENSG00000123080
CDKN2C	0	1	51439739	IPR002110	Ankyrin_rpt	smart	SM00248	102	132	1	ENSG00000123080
CDKN2C	0	1	51439742	IPR002110	Ankyrin_rpt	pfam	PF00023	103	128	1	ENSG00000123080
ZFYVE9	0	1	52698879	IPR017165	Znf_FYVE_SARA/endofin	pirsf	PIRSF037289	1	1425	17	ENSG00000157077
ORC1	2	1	52841131	IPR027417	P-loop_NTPase	superfamily	SSF52540	487	758	7	ENSG00000085840
ORC1	2	1	52847416	IPR003593	AAA+_ATPase	smart	SM00382	526	677	5	ENSG00000085840
ORC1	2	1	52847431	IPR003959	ATPase_AAA_core	pfam	PF00004	530	672	4	ENSG00000085840
ORC1	2	1	52849212	IPR018647	DUF2075	pfam	PF09848	530	631	3	ENSG00000085840
SLC1A7	0	1	53554588	IPR001991	Na-dicarboxylate_symporter	pfam	PF00375	20	475	10	ENSG00000162383
CPT2	0	1	53662757	IPR000542	Carn_acyl_trans	pfam	PF00755	48	649	5	ENSG00000157184
CYB5RL	0	1	54640346	IPR001433	OxRdtase_FAD/NAD-bd	pfam	PF00175	186	298	2	ENSG00000215883
CYB5RL	1	1	54649837	IPR017938	Riboflavin_synthase-like_b-brl	superfamily	SSF63380	65	179	4	ENSG00000215883
CYB5RL	1	1	54649846	IPR008333	OxRdtase_FAD-bd_dom	pfam	PF00970	82	176	3	ENSG00000215883
ACOT11	0	1	55069608	IPR002913	START_lipid-bd_dom	smart	SM00234	384	590	6	ENSG00000162390
ACOT11	0	1	55070019	IPR002913	START_lipid-bd_dom	pfam	PF01852	385	587	5	ENSG00000162390
ACOT11	0	1	55070067	IPR002913	START_lipid-bd_dom	pfscan	PS50848	401	547	5	ENSG00000162390
FAM151A	0	1	55077295	IPR019356	DUF2181	pfam	PF10223	66	308	5	ENSG00000162391
MROH7	1	1	55134563	IPR016024	ARM-type_fold	superfamily	SSF48371	448	775	9	ENSG00000184313
USP24	0	1	55538474	IPR016024	ARM-type_fold	superfamily	SSF48371	2161	2529	12	ENSG00000162402
C8B	0	1	57399066	IPR020864	MACPF	smart	SM00457	291	498	4	ENSG00000021852
C8B	0	1	57399075	IPR020864	MACPF	pfam	PF01823	283	495	5	ENSG00000021852
C8B	0	1	57399150	IPR001862	MAC_perforin	prints	PR00764	451	470	2	ENSG00000021852
FGGY	0	1	60019864	IPR018485	Carb_kinase_FGGY_C	pfam	PF02782	290	520	8	ENSG00000172456
CYP2J2	0	1	60359332	IPR001128	Cyt_P450	superfamily	SSF48264	44	500	9	ENSG00000134716
CYP2J2	0	1	60359341	IPR001128	Cyt_P450	pfam	PF00067	44	497	9	ENSG00000134716
USP1	2	1	62907229	IPR001394	Peptidase_C19/C67	pfscan	PS50235	81	785	7	ENSG00000162607
