gene_name	count	chrom	pos	interpro_id	interpro_descr	db	db_acc	aa_start	aa_stop	num_exons_spanned	gene_id
CDK11A	1	1	1634645	IPR002290	Ser/Thr_dual-sp_kinase_dom	smart	SM00220	423	708	8	ENSG00000008128
CDK11A	1	1	1634645	IPR020635	Tyr_kinase_cat_dom	smart	SM00219	423	708	8	ENSG00000008128
CDK11A	1	1	1635272	IPR001245	Ser-Thr/Tyr_kinase_cat_dom	pfam	PF07714	426	634	6	ENSG00000008128
SLC35E2	6	1	1669767	IPR000620	DMT	pfam	PF00892	116	193	2	ENSG00000215790
MORN1	1	1	2319682	IPR003409	MORN	smart	SM00698	60	81	1	ENSG00000116151
PLCH2	2	1	2409929	IPR001849	Pleckstrin_homology	pfscan	PS50003	20	128	2	ENSG00000149527
PLCH2	2	1	2409932	IPR001849	Pleckstrin_homology	smart	SM00233	21	130	2	ENSG00000149527
PLCH2	1	1	2418677	IPR000909	PLipase_C_PInositol-sp_X_dom	smart	SM00148	299	444	4	ENSG00000149527
PLCH2	1	1	2418683	IPR000909	PLipase_C_PInositol-sp_X_dom	pfam	PF00388	301	445	4	ENSG00000149527
PLCH2	3	1	2418686	IPR017946	PLC-like_Pdiesterase_TIM-brl	superfamily	SSF51695	302	729	11	ENSG00000149527
PLCH2	7	1	2429970	IPR000008	C2_dom	pfscan	PS50004	718	825	3	ENSG00000149527
PLCH2	7	1	2430000	IPR000008	C2_dom	superfamily	SSF49562	728	856	4	ENSG00000149527
PLCH2	7	1	2430012	IPR000008	C2_dom	smart	SM00239	732	840	4	ENSG00000149527
PLCH2	7	1	2430015	IPR000008	C2_dom	pfam	PF00168	733	824	3	ENSG00000149527
PANK4	1	1	2440289	IPR015844	PanK_long	pirsf	PIRSF036939	1	773	19	ENSG00000157881
PANK4	1	1	2449968	IPR004567	Type_II_PanK	pfam	PF03630	36	368	8	ENSG00000157881
PANK4	1	1	2449974	IPR004567	Type_II_PanK	tigrfam	TIGR00555	36	366	8	ENSG00000157881
MMEL1	1	1	2522435	IPR018497	Peptidase_M13_C	pfam	PF01431	572	778	7	ENSG00000142606
ARHGEF16	1	1	3394469	IPR001849	Pleckstrin_homology	smart	SM00233	502	622	3	ENSG00000130762
ARHGEF16	1	1	3396118	IPR001452	SH3_domain	superfamily	SSF50044	618	689	3	ENSG00000130762
MEGF6	2	1	3410432	IPR002049	EGF_laminin	smart	SM00180	1391	1430	2	ENSG00000162591
MEGF6	2	1	3410564	IPR000742	EG-like_dom	smart	SM00181	1377	1418	2	ENSG00000162591
MEGF6	5	1	3411295	IPR009030	Growth_fac_rcpt_N_dom	superfamily	SSF57184	1184	1294	4	ENSG00000162591
MEGF6	7	1	3413316	IPR002049	EGF_laminin	smart	SM00180	1175	1215	2	ENSG00000162591
MEGF6	7	1	3413322	IPR002049	EGF_laminin	pfam	PF00053	1175	1213	2	ENSG00000162591
MEGF6	2	1	3413556	IPR000742	EG-like_dom	smart	SM00181	1170	1203	1	ENSG00000162591
MEGF6	1	1	3413894	IPR002049	EGF_laminin	smart	SM00180	1090	1128	2	ENSG00000162591
MEGF6	1	1	3415026	IPR009030	Growth_fac_rcpt_N_dom	superfamily	SSF57184	968	1087	4	ENSG00000162591
MEGF6	1	1	3415266	IPR000742	EG-like_dom	pfscan	PS50026	1038	1073	1	ENSG00000162591
MEGF6	1	1	3415359	IPR002049	EGF_laminin	smart	SM00180	1003	1042	2	ENSG00000162591
MEGF6	1	1	3416249	IPR002049	EGF_laminin	smart	SM00180	917	956	2	ENSG00000162591
MEGF6	1	1	3416364	IPR000742	EG-like_dom	pfscan	PS50026	909	944	1	ENSG00000162591
MEGF6	1	1	3416445	IPR002049	EGF_laminin	pfam	PF00053	873	917	2	ENSG00000162591
MEGF6	1	1	3416457	IPR002049	EGF_laminin	smart	SM00180	873	913	2	ENSG00000162591
TPRG1L	3	1	3541817	IPR022158	Inositol_phosphatase	pfam	PF12456	61	170	4	ENSG00000158109
CCDC27	4	1	3679954	IPR009053	Prefoldin	superfamily	SSF46579	413	486	3	ENSG00000162592
DFFB	2	1	3782432	IPR015311	Apoptosis_DFF40	pfam	PF09230	100	323	5	ENSG00000169598
HES2	4	1	6479326	IPR011598	bHLH_dom	superfamily	SSF47459	13	72	3	ENSG00000069812
HES2	4	1	6479329	IPR011598	bHLH_dom	pfscan	PS50888	14	71	3	ENSG00000069812
HES2	4	1	6479332	IPR011598	bHLH_dom	pfam	PF00010	15	70	3	ENSG00000069812
TAS1R1	3	1	6615518	IPR028082	Peripla_BP_I	superfamily	SSF53822	29	487	4	ENSG00000173662
TAS1R1	2	1	6631003	IPR001828	ANF_lig-bd_rcpt	pfam	PF01094	76	456	3	ENSG00000173662
TAS1R1	19	1	6638814	IPR017978	GPCR_3_C	pfscan	PS50259	566	831	1	ENSG00000173662
TAS1R1	19	1	6638847	IPR017978	GPCR_3_C	pfam	PF00003	577	815	1	ENSG00000173662
TAS1R1	12	1	6639153	IPR000337	GPCR_3	prints	PR00248	679	702	1	ENSG00000173662
TAS1R1	7	1	6639387	IPR000337	GPCR_3	prints	PR00248	757	778	1	ENSG00000173662
KLHL21	3	1	6653524	IPR017096	Kelch-like_gigaxonin	pirsf	PIRSF037037	1	565	4	ENSG00000162413
KLHL21	1	1	6653539	IPR006652	Kelch_1	smart	SM00612	513	560	1	ENSG00000162413
KLHL21	1	1	6653578	IPR011498	Kelch_2	pfam	PF07646	503	547	1	ENSG00000162413
KLHL21	1	1	6653584	IPR006652	Kelch_1	pfam	PF01344	504	545	1	ENSG00000162413
KLHL21	1	1	6659268	IPR006652	Kelch_1	smart	SM00612	383	422	1	ENSG00000162413
KLHL21	1	1	6659310	IPR006652	Kelch_1	pfam	PF01344	371	408	1	ENSG00000162413
KLHL21	1	1	6662479	IPR000210	BTB/POZ-like	smart	SM00225	35	133	1	ENSG00000162413
KLHL21	1	1	6662479	IPR013069	BTB_POZ	pfam	PF00651	25	133	1	ENSG00000162413
KLHL21	1	1	6662479	IPR011333	BTB/POZ_fold	superfamily	SSF54695	7	133	1	ENSG00000162413
KLHL21	1	1	6662569	IPR000210	BTB/POZ-like	pfscan	PS50097	35	103	1	ENSG00000162413
THAP3	1	1	6685279	IPR006612	Znf_C2CH	pfscan	PS50950	1	82	2	ENSG00000041988
THAP3	1	1	6685285	IPR006612	Znf_C2CH	smart	SM00980	3	88	2	ENSG00000041988
SLC45A1	1	1	8395614	IPR016196	MFS_dom_general_subst_transpt	superfamily	SSF103473	521	740	4	ENSG00000162426
CA6	2	1	9006003	IPR001148	Carbonic_anhydrase_a	superfamily	SSF51069	20	279	7	ENSG00000131686
CA6	2	1	9006006	IPR001148	Carbonic_anhydrase_a	pfscan	PS51144	21	278	7	ENSG00000131686
CA6	2	1	9006012	IPR001148	Carbonic_anhydrase_a	pfam	PF00194	23	278	7	ENSG00000131686
SLC2A7	42	1	9063455	IPR005828	Sub_transporter	pfam	PF00083	27	481	11	ENSG00000197241
SLC2A7	42	1	9063467	IPR003663	Sugar/inositol_transpt	tigrfam	TIGR00879	49	477	11	ENSG00000197241
SLC2A7	43	1	9063479	IPR016196	MFS_dom_general_subst_transpt	superfamily	SSF103473	1	473	12	ENSG00000197241
SLC2A7	42	1	9063488	IPR020846	MFS_dom	pfscan	PS50850	27	470	11	ENSG00000197241
SLC2A7	22	1	9064937	IPR011701	MFS	pfam	PF07690	80	398	9	ENSG00000197241
SLC2A7	1	1	9078409	IPR003663	Sugar/inositol_transpt	prints	PR00171	135	154	2	ENSG00000197241
SLC2A5	6	1	9097726	IPR005828	Sub_transporter	pfam	PF00083	21	475	11	ENSG00000142583
SLC2A5	6	1	9097738	IPR003663	Sugar/inositol_transpt	tigrfam	TIGR00879	28	471	11	ENSG00000142583
SLC2A5	6	1	9097750	IPR016196	MFS_dom_general_subst_transpt	superfamily	SSF103473	1	467	12	ENSG00000142583
SLC2A5	6	1	9097759	IPR020846	MFS_dom	pfscan	PS50850	21	464	11	ENSG00000142583
SLC2A5	6	1	9098494	IPR011701	MFS	pfam	PF07690	22	390	9	ENSG00000142583
SLC2A5	6	1	9118226	IPR003663	Sugar/inositol_transpt	prints	PR00171	29	39	1	ENSG00000142583
TMEM201	1	1	9658651	IPR018861	DUF2448	pfam	PF10476	192	388	4	ENSG00000188807
CLSTN1	1	1	9795991	IPR008985	ConA-like_lec_gl_sf	superfamily	SSF49899	332	562	5	ENSG00000171603
CLSTN1	1	1	9811688	IPR002126	Cadherin	pfscan	PS50268	38	164	4	ENSG00000171603
CLSTN1	1	1	9811694	IPR002126	Cadherin	smart	SM00112	59	162	4	ENSG00000171603
CLSTN1	1	1	9811712	IPR015919	Cadherin-like	superfamily	SSF49313	31	156	5	ENSG00000171603
CLSTN1	1	1	9815207	IPR002126	Cadherin	prints	PR00205	123	135	1	ENSG00000171603
DFFA	1	1	10521550	IPR017299	DNA_fragmentation_factor_asu	pirsf	PIRSF037865	1	331	6	ENSG00000160049
DFFA	1	1	10521748	IPR015121	DNA_fragmentation_mid_dom	pfam	PF09033	100	265	5	ENSG00000160049
C1orf127	4	1	11007753	IPR009061	DNA-bd_dom_put	superfamily	SSF46955	740	813	1	ENSG00000175262
MASP2	6	1	11086951	IPR001254	Peptidase_S1	pfscan	PS50240	445	684	1	ENSG00000009724
MASP2	6	1	11086951	IPR009003	Trypsin-like_Pept_dom	superfamily	SSF50494	434	684	1	ENSG00000009724
MASP2	6	1	11086966	IPR001254	Peptidase_S1	smart	SM00020	444	679	1	ENSG00000009724
MASP2	1	1	11097867	IPR000859	CUB_dom	superfamily	SSF49854	183	297	3	ENSG00000009724
MTOR	4	1	11188148	IPR014009	PIK_FAT	pfscan	PS51189	1382	1982	16	ENSG00000198793
MTOR	4	1	11210202	IPR016024	ARM-type_fold	superfamily	SSF48371	361	1517	25	ENSG00000198793
MTOR	1	1	11301624	IPR016024	ARM-type_fold	superfamily	SSF48371	20	509	9	ENSG00000198793
ANGPTL7	4	1	11250012	IPR002181	Fibrinogen_a/b/g_C_dom	smart	SM00186	126	342	5	ENSG00000171819
ANGPTL7	4	1	11252329	IPR002181	Fibrinogen_a/b/g_C_dom	superfamily	SSF56496	127	344	4	ENSG00000171819
ANGPTL7	4	1	11252338	IPR002181	Fibrinogen_a/b/g_C_dom	pfam	PF00147	130	341	4	ENSG00000171819
MAD2L2	1	1	11734856	IPR003511	HORMA_DNA-bd	superfamily	SSF56019	8	204	8	ENSG00000116670
MAD2L2	1	1	11734859	IPR003511	HORMA_DNA-bd	pfscan	PS50815	13	203	8	ENSG00000116670
AGTRAP	1	1	11796266	IPR009436	Angiotensin_II_typ1_rcpt-assoc	pfam	PF06396	1	159	5	ENSG00000177674
NPPA	1	1	11907413	IPR002407	Natriuretic_peptide_atrial	prints	PR00711	51	69	1	ENSG00000175206
NPPB	1	1	11917718	IPR002408	Natriuretic_peptide_brain	prints	PR00712	120	133	2	ENSG00000120937
PLOD1	1	1	12027050	IPR006620	Pro_4_hyd_alph	smart	SM00702	553	726	4	ENSG00000083444
PLOD1	1	1	12032941	IPR005123	Oxoglu/Fe-dep_dioxygenase	pfam	PF03171	639	727	2	ENSG00000083444
AADACL4	3	1	12704566	IPR017157	Arylacetamide_deacetylase	pirsf	PIRSF037251	1	407	4	ENSG00000204518
AADACL4	1	1	12711316	IPR013094	AB_hydrolase_3	pfam	PF07859	115	257	3	ENSG00000204518
AADACL3	1	1	12779651	IPR013094	AB_hydrolase_3	pfam	PF07859	58	183	3	ENSG00000188984
HNRNPCL1	67	1	12907267	IPR017347	hnRNP_C_Raly	pirsf	PIRSF037992	1	292	1	ENSG00000179172
PRDM2	1	1	14042101	IPR009170	RIZ_retinblastoma-bd_prot	pirsf	PIRSF002395	1	1718	8	ENSG00000116731
PRDM2	1	1	14057564	IPR001214	SET_dom	pfscan	PS50280	27	145	4	ENSG00000116731
PRDM2	1	1	14057567	IPR001214	SET_dom	smart	SM00317	28	147	4	ENSG00000116731
CELA2A	2	1	15783589	IPR009003	Trypsin-like_Pept_dom	superfamily	SSF50494	17	269	7	ENSG00000142615
CELA2A	1	1	15783622	IPR001254	Peptidase_S1	smart	SM00020	28	262	6	ENSG00000142615
CELA2A	2	1	15783625	IPR001254	Peptidase_S1	pfscan	PS50240	29	267	7	ENSG00000142615
CELA2B	9	1	15802960	IPR009003	Trypsin-like_Pept_dom	superfamily	SSF50494	17	269	7	ENSG00000215704
CELA2B	9	1	15802993	IPR001254	Peptidase_S1	smart	SM00020	28	262	6	ENSG00000215704
CELA2B	9	1	15802996	IPR001254	Peptidase_S1	pfscan	PS50240	29	267	7	ENSG00000215704
CELA2B	9	1	15802999	IPR001254	Peptidase_S1	pfam	PF00089	30	262	6	ENSG00000215704
CELA2B	1	1	15812527	IPR001314	Peptidase_S1A	prints	PR00722	209	221	2	ENSG00000215704
AGMAT	2	1	15900173	IPR005925	Agmatinase-rel	tigrfam	TIGR01230	72	344	7	ENSG00000116771
AGMAT	2	1	15900176	IPR006035	Ureohydrolase	pfam	PF00491	72	343	7	ENSG00000116771
SLC25A34	6	1	16062981	IPR023395	Mt_carrier_dom	superfamily	SSF103506	1	292	5	ENSG00000162461
SLC25A34	6	1	16065101	IPR018108	Mitochondrial_sb/sol_carrier	pfam	PF00153	204	296	2	ENSG00000162461
HSPB7	1	1	16342081	IPR008978	HSP20-like_chaperone	superfamily	SSF49764	61	169	3	ENSG00000173641
HSPB7	1	1	16342105	IPR002068	a-crystallin/Hsp20_dom	pfam	PF00011	76	161	2	ENSG00000173641
CLCNKA	11	1	16349190	IPR014743	Cl-channel_core	superfamily	SSF81340	26	535	14	ENSG00000186510
CLCNKA	11	1	16351338	IPR001807	Cl-channel_volt-gated	pfam	PF00654	104	513	12	ENSG00000186510
CLCNKA	7	1	16353231	IPR001807	Cl-channel_volt-gated	prints	PR00762	206	225	2	ENSG00000186510
CLCNKA	1	1	16353915	IPR002250	Cl_channel-K	prints	PR01119	256	262	2	ENSG00000186510
CLCNKA	1	1	16356259	IPR001807	Cl-channel_volt-gated	prints	PR00762	421	441	2	ENSG00000186510
CLCNKA	3	1	16358221	IPR000644	CBS_dom	pfam	PF00571	547	603	2	ENSG00000186510
CLCNKA	3	1	16358242	IPR000644	CBS_dom	smart	SM00116	554	604	2	ENSG00000186510
CLCNKB	1	1	16371057	IPR002250	Cl_channel-K	prints	PR01119	24	30	1	ENSG00000184908
CLCNKB	2	1	16371063	IPR014743	Cl-channel_core	superfamily	SSF81340	26	535	14	ENSG00000184908
EPHA2	1	1	16451713	IPR016257	Tyr_kinase_ephrin_rcpt	pirsf	PIRSF000666	1	976	17	ENSG00000142627
EPHA2	1	1	16456072	IPR011009	Kinase-like_dom	superfamily	SSF56112	585	894	7	ENSG00000142627
EPHA2	1	1	16456765	IPR000719	Prot_kinase_dom	pfscan	PS50011	613	875	6	ENSG00000142627
EPHA2	1	1	16456765	IPR002290	Ser/Thr_dual-sp_kinase_dom	smart	SM00220	613	875	6	ENSG00000142627
EPHA2	1	1	16456777	IPR001245	Ser-Thr/Tyr_kinase_cat_dom	pfam	PF07714	614	871	6	ENSG00000142627
EPHA2	1	1	16456777	IPR020635	Tyr_kinase_cat_dom	smart	SM00219	613	871	6	ENSG00000142627
EPHA2	1	1	16456786	IPR000719	Prot_kinase_dom	pfam	PF00069	615	868	6	ENSG00000142627
ARHGEF19	1	1	16525142	IPR001452	SH3_domain	superfamily	SSF50044	684	783	4	ENSG00000142632
ARHGEF19	1	1	16525163	IPR001452	SH3_domain	pfscan	PS50002	715	776	3	ENSG00000142632
RSG1	1	1	16558675	IPR027417	P-loop_NTPase	superfamily	SSF52540	55	215	4	ENSG00000132881
RSG1	1	1	16558720	IPR001806	Small_GTPase	pfam	PF00071	57	200	4	ENSG00000132881
RSG1	1	1	16558783	IPR001806	Small_GTPase	prints	PR00449	166	179	2	ENSG00000132881
RSG1	1	1	16558786	IPR013684	MIRO-like	pfam	PF08477	57	178	4	ENSG00000132881
NECAP2	1	1	16767272	IPR012466	NECAP-1	pfam	PF07933	6	163	5	ENSG00000157191
NBPF1	1	1	16901034	IPR010630	NBPF_dom	pfam	PF06758	722	782	2	ENSG00000219481
SDHB	1	1	17345418	IPR004489	Succ_DH/fum_Rdtase_Fe-S	tigrfam	TIGR00384	44	267	7	ENSG00000117118
SDHB	1	1	17354358	IPR001041	2Fe-2S_ferredoxin-type	superfamily	SSF54292	36	142	4	ENSG00000117118
SDHB	1	1	17355119	IPR001041	2Fe-2S_ferredoxin-type	pfscan	PS51085	40	133	3	ENSG00000117118
PADI2	4	1	17395542	IPR013530	PAD_C	pfam	PF03068	280	665	9	ENSG00000117115
PADI2	5	1	17395542	IPR016296	Protein-arginine_deiminase_sub	pirsf	PIRSF001247	1	665	16	ENSG00000117115
PADI2	1	1	17411150	IPR013733	Prot_Arg_deaminase_cen_dom	superfamily	SSF110083	116	294	6	ENSG00000117115
PADI1	2	1	17531713	IPR013732	PAD_N	pfam	PF08526	1	113	3	ENSG00000142623
PADI1	7	1	17531713	IPR016296	Protein-arginine_deiminase_sub	pirsf	PIRSF001247	1	663	16	ENSG00000142623
PADI1	2	1	17531722	IPR008972	Cupredoxin	superfamily	SSF49503	4	114	3	ENSG00000142623
PADI1	5	1	17550185	IPR013733	Prot_Arg_deaminase_cen_dom	superfamily	SSF110083	115	291	6	ENSG00000142623
PADI3	2	1	17575633	IPR016296	Protein-arginine_deiminase_sub	pirsf	PIRSF001247	1	664	16	ENSG00000142619
PADI3	1	1	17588697	IPR013733	Prot_Arg_deaminase_cen_dom	superfamily	SSF110083	115	293	6	ENSG00000142619
PADI3	1	1	17597380	IPR013530	PAD_C	pfam	PF03068	280	664	9	ENSG00000142619
PADI4	11	1	17634718	IPR016296	Protein-arginine_deiminase_sub	pirsf	PIRSF001247	1	663	16	ENSG00000159339
PADI4	1	1	17660501	IPR013733	Prot_Arg_deaminase_cen_dom	superfamily	SSF110083	113	293	6	ENSG00000159339
PADI4	10	1	17668794	IPR013530	PAD_C	pfam	PF03068	278	663	9	ENSG00000159339
RCC2	1	1	17735637	IPR009091	RCC1/BLIP-II	superfamily	SSF50985	103	506	11	ENSG00000179051
RCC2	1	1	17747253	IPR000408	Reg_chr_condens	pfscan	PS50012	221	272	2	ENSG00000179051
RCC2	1	1	17747265	IPR000408	Reg_chr_condens	pfam	PF00415	221	268	2	ENSG00000179051
ARHGEF10L	1	1	17945890	IPR000219	DH-domain	superfamily	SSF48065	298	520	6	ENSG00000074964
ARHGEF10L	1	1	17981203	IPR017986	WD40_repeat_dom	superfamily	SSF50978	823	1127	7	ENSG00000074964
TAS1R2	2	1	19175847	IPR028082	Peripla_BP_I	superfamily	SSF53822	24	485	4	ENSG00000179002
TAS1R2	1	1	19175940	IPR001828	ANF_lig-bd_rcpt	pfam	PF01094	71	454	3	ENSG00000179002
TAS1R2	1	1	19184002	IPR000337	GPCR_3	prints	PR00248	83	102	1	ENSG00000179002
ALDH4A1	2	1	19199342	IPR005931	1-pyrroline-5-COlate_DH	tigrfam	TIGR01236	33	563	14	ENSG00000159423
ALDH4A1	1	1	19199378	IPR016161	Ald_DH/histidinol_DH	superfamily	SSF53720	27	551	14	ENSG00000159423
ALDH4A1	1	1	19199396	IPR015590	Aldehyde_DH_dom	pfam	PF00171	80	545	13	ENSG00000159423
AKR7A3	2	1	19609228	IPR023210	NADP_OxRdtase_dom	superfamily	SSF51430	8	331	7	ENSG00000162482
AKR7A3	2	1	19609264	IPR023210	NADP_OxRdtase_dom	pfam	PF00248	13	319	7	ENSG00000162482
TMCO4	14	1	20009878	IPR007941	DUF726	pfam	PF05277	185	520	9	ENSG00000162542
TMCO4	11	1	20009929	IPR010297	DUF900_hydrolase	pfam	PF05990	349	503	5	ENSG00000162542
OTUD3	1	1	20209199	IPR003323	OTU	pfscan	PS50802	65	189	4	ENSG00000169914
OTUD3	1	1	20209217	IPR003323	OTU	pfam	PF02338	71	182	4	ENSG00000169914
PLA2G2E	2	1	20246803	IPR016090	PLipase_A2_dom	superfamily	SSF48619	20	142	3	ENSG00000188784
PLA2G2E	2	1	20246821	IPR016090	PLipase_A2_dom	smart	SM00085	20	136	3	ENSG00000188784
PLA2G2E	2	1	20246836	IPR016090	PLipase_A2_dom	pfam	PF00068	20	131	3	ENSG00000188784
PLA2G2E	2	1	20246938	IPR001211	PLipase_A2	prints	PR00389	83	97	2	ENSG00000188784
PLA2G5	2	1	20412596	IPR016090	PLipase_A2_dom	smart	SM00085	21	138	3	ENSG00000127472
PLA2G5	2	1	20412599	IPR016090	PLipase_A2_dom	pfam	PF00068	22	132	3	ENSG00000127472
PLA2G5	1	1	20412644	IPR001211	PLipase_A2	prints	PR00389	37	55	1	ENSG00000127472
PLA2G5	1	1	20417075	IPR001211	PLipase_A2	prints	PR00389	103	119	1	ENSG00000127472
PLA2G2F	3	1	20469959	IPR016090	PLipase_A2_dom	superfamily	SSF48619	64	190	3	ENSG00000158786
PLA2G2F	3	1	20469962	IPR016090	PLipase_A2_dom	pfam	PF00068	65	174	3	ENSG00000158786
PLA2G2C	22	1	20490490	IPR016090	PLipase_A2_dom	superfamily	SSF48619	19	148	3	ENSG00000187980
PLA2G2C	22	1	20490505	IPR016090	PLipase_A2_dom	smart	SM00085	19	143	3	ENSG00000187980
PLA2G2C	22	1	20490508	IPR016090	PLipase_A2_dom	pfam	PF00068	20	142	3	ENSG00000187980
PLA2G2C	21	1	20499354	IPR001211	PLipase_A2	prints	PR00389	54	72	2	ENSG00000187980
UBXN10	6	1	20517625	IPR001012	UBX	smart	SM00166	191	272	1	ENSG00000162543
UBXN10	6	1	20517634	IPR001012	UBX	pfscan	PS50033	194	271	1	ENSG00000162543
VWA5B1	31	1	20649957	IPR002035	VWF_A	smart	SM00327	359	523	4	ENSG00000158816
VWA5B1	31	1	20649963	IPR002035	VWF_A	pfscan	PS50234	361	529	5	ENSG00000158816
VWA5B1	31	1	20649969	IPR002035	VWF_A	pfam	PF00092	363	508	4	ENSG00000158816
PINK1	2	1	20964359	IPR011009	Kinase-like_dom	superfamily	SSF56112	138	505	7	ENSG00000158828
PINK1	2	1	20964413	IPR020635	Tyr_kinase_cat_dom	smart	SM00219	156	507	7	ENSG00000158828
PINK1	2	1	20964413	IPR000719	Prot_kinase_dom	pfscan	PS50011	156	511	7	ENSG00000158828
PINK1	2	1	20964413	IPR002290	Ser/Thr_dual-sp_kinase_dom	smart	SM00220	156	511	7	ENSG00000158828
PINK1	2	1	20971008	IPR000719	Prot_kinase_dom	pfam	PF00069	268	503	5	ENSG00000158828
PINK1	2	1	20972063	IPR001245	Ser-Thr/Tyr_kinase_cat_dom	pfam	PF07714	324	501	4	ENSG00000158828
KIF17	2	1	21030962	IPR027417	P-loop_NTPase	superfamily	SSF52540	5	367	5	ENSG00000117245
KIF17	1	1	21031034	IPR001752	Kinesin_motor_dom	smart	SM00129	3	343	5	ENSG00000117245
KIF17	1	1	21031058	IPR001752	Kinesin_motor_dom	pfam	PF00225	11	335	5	ENSG00000117245
NBPF3	2	1	21801416	IPR010630	NBPF_dom	pfam	PF06758	322	385	2	ENSG00000142794
